"API NUMBER","WELL NAME","WELL NUMBER",OPERATOR,STATE,COUNTY,"NUMBER OF DAYS ONLINE","CO2, MSCF","SULFUR, LONG TONS","PRODUCTION DATE","OIL, BARRELS","GAS, MSCF","WATER, BARRELS","PRODUCING UNIT NAME"
"=""35037265620000""",Travis,1-a,"Marjo Operating Mid-continent Llc",OK,Creek,,,,2009-09-01,0,98,,Travis
"=""35037265620000""",Travis,1-a,"Marjo Operating Mid-continent Llc",OK,Creek,,,,2009-07-01,0,103,,Travis
"=""35037265620000""",Travis,1-a,"Marjo Operating Mid-continent Llc",OK,Creek,,,,2009-04-01,0,87,,Travis
"=""35037265620000""",Travis,1-a,"Marjo Operating Mid-continent Llc",OK,Creek,,,,2009-03-01,0,77,,Travis
"=""35037265620000""",Travis,1-a,"Marjo Operating Mid-continent Llc",OK,Creek,,,,2009-02-01,0,138,,Travis
"=""35037268450000""",English,3,"Selco Oil And Gas Inc",OK,Creek,,,,2009-11-01,0,189,,English
"=""35037268450000""",English,3,"Selco Oil And Gas Inc",OK,Creek,,,,2009-04-01,0,245,,English
"=""35037244910000""",Harrison,5,"Inland Oil Corporation",OK,Creek,,,,2009-07-01,0,82,,Harrison
"=""35037244910000""",Harrison,5,"Inland Oil Corporation",OK,Creek,,,,2009-06-01,0,192,,Harrison
"=""35037244910000""",Harrison,5,"Inland Oil Corporation",OK,Creek,,,,2009-02-01,0,163,,Harrison
"=""35037245440000""",Phillip-evans,3,"Hott Monty L Production Corp",OK,Creek,,,,2009-10-01,0,587,,Phillip-evans
"=""35037245440000""",Phillip-evans,3,"Hott Monty L Production Corp",OK,Creek,,,,2009-04-01,0,547,,Phillip-evans
"=""35037245440000""",Phillip-evans,3,"Hott Monty L Production Corp",OK,Creek,,,,2009-03-01,0,560,,Phillip-evans
"=""35037245440000""",Phillip-evans,3,"Hott Monty L Production Corp",OK,Creek,,,,2009-02-01,0,518,,Phillip-evans
"=""35037248460000""","Iron Post-side Door",1,"Iron Post Oil & Gas Co Inc",OK,Creek,,,,2009-07-01,0,64,,"Iron Post-side Door"
"=""35037248460000""","Iron Post-side Door",1,"Iron Post Oil & Gas Co Inc",OK,Creek,,,,2009-04-01,0,58,,"Iron Post-side Door"
"=""35037258540000""",Greer,1-10,"D & J Tank Trucks Inc",OK,Creek,,,,2009-11-01,0,67,,Greer
"=""35037258540000""",Greer,1-10,"D & J Tank Trucks Inc",OK,Creek,,,,2009-08-01,0,219,,Greer
"=""35037258540000""",Greer,1-10,"D & J Tank Trucks Inc",OK,Creek,,,,2009-06-01,0,145,,Greer
"=""35037258540000""",Greer,1-10,"D & J Tank Trucks Inc",OK,Creek,,,,2009-03-01,0,0,,Greer
"=""35037258690000""",Watson,1,"Selco Oil And Gas Inc",OK,Creek,,,,2009-07-01,0,449,,Watson
"=""35037258690000""",Watson,1,"Selco Oil And Gas Inc",OK,Creek,,,,2009-06-01,0,349,,Watson
"=""35037217210000""",Coleman,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-11-01,0,224,,Coleman
"=""35037217210000""",Coleman,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-08-01,0,225,,Coleman
"=""35037217210000""",Coleman,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-06-01,0,199,,Coleman
"=""35037217210000""",Coleman,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-05-01,0,203,,Coleman
"=""35037217210000""",Coleman,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-03-01,0,206,,Coleman
"=""35037213640000""",Kirschner,1-a,"Red Stone Resources Llc",OK,Creek,,,,2009-12-01,0,279,,Kirschner
"=""35037213640000""",Kirschner,1-a,"Red Stone Resources Llc",OK,Creek,,,,2009-09-01,0,280,,Kirschner
"=""35037213640000""",Kirschner,1-a,"Red Stone Resources Llc",OK,Creek,,,,2009-08-01,0,308,,Kirschner
"=""35037213640000""",Kirschner,1-a,"Red Stone Resources Llc",OK,Creek,,,,2009-04-01,0,222,,Kirschner
"=""35037230090000""","Ranch 1 (sellers",1,"Klo Llc",OK,Creek,,,,2009-11-01,0,119,,"Ranch 1 (sellers"
"=""35037230090000""","Ranch 1 (sellers",1,"Klo Llc",OK,Creek,,,,2009-10-01,0,248,,"Ranch 1 (sellers"
"=""35037228400000""","Ruth Gimeno",1,"Earlsboro Energies Corporation",OK,Creek,,,,2009-12-01,0,0,,"Ruth Gimeno"
"=""35037228400000""","Ruth Gimeno",1,"Earlsboro Energies Corporation",OK,Creek,,,,2009-07-01,0,0,,"Ruth Gimeno"
"=""35037228400000""","Ruth Gimeno",1,"Earlsboro Energies Corporation",OK,Creek,,,,2009-03-01,0,0,,"Ruth Gimeno"
"=""35037228400000""","Ruth Gimeno",1,"Earlsboro Energies Corporation",OK,Creek,,,,2009-01-01,0,0,,"Ruth Gimeno"
"=""35037226700000""",Williams-fox,1,"Shelton Dempsey L",OK,Creek,,,,2009-09-01,0,358,,Williams-fox
"=""35037226700000""",Williams-fox,1,"Shelton Dempsey L",OK,Creek,,,,2009-06-01,0,377,,Williams-fox
"=""35037220030000""",Calder,1,"Egret Operating Company",OK,Creek,,,,2009-12-01,0,273,,Calder
"=""35037220030000""",Calder,1,"Egret Operating Company",OK,Creek,,,,2009-10-01,0,257,,Calder
"=""35037220030000""",Calder,1,"Egret Operating Company",OK,Creek,,,,2009-08-01,0,278,,Calder
"=""35037220030000""",Calder,1,"Egret Operating Company",OK,Creek,,,,2009-03-01,0,238,,Calder
"=""35037220030000""",Calder,1,"Egret Operating Company",OK,Creek,,,,2009-02-01,0,272,,Calder
"=""35037220160000""",Adams,1,"P & H Oil & Gas Inc",OK,Creek,,,,2009-11-01,0,901,,Adams
"=""35037220160000""",Adams,1,"P & H Oil & Gas Inc",OK,Creek,,,,2009-08-01,0,896,,Adams
"=""35037220160000""",Adams,1,"P & H Oil & Gas Inc",OK,Creek,,,,2009-03-01,0,1126,,Adams
"=""35037218220000""",Hurd,1,"P & H Oil & Gas Inc",OK,Creek,,,,2009-11-01,0,126,,Hurd
"=""35037218220000""",Hurd,1,"P & H Oil & Gas Inc",OK,Creek,,,,2009-03-01,0,215,,Hurd
"=""35037231520000""",Guinn,1,"B & D Oil & Gas Llc",OK,Creek,,,,2009-12-01,0,335,,Guinn
"=""35037231520000""",Guinn,1,"B & D Oil & Gas Llc",OK,Creek,,,,2009-10-01,0,217,,Guinn
"=""35037231520000""",Guinn,1,"B & D Oil & Gas Llc",OK,Creek,,,,2009-07-01,0,194,,Guinn
"=""35037231520000""",Guinn,1,"B & D Oil & Gas Llc",OK,Creek,,,,2009-01-01,0,349,,Guinn
"=""35037236470000""","Woodrow Childers ""e""",1,"Enervest Operating Llc",OK,Creek,,,,2009-10-01,0,160,,"Woodrow Childers ""e"""
"=""35037236490000""","Woodrow Childers",F-1,"Earlsboro Energies Corporation",OK,Creek,,,,2009-10-01,0,180,,"Woodrow Childers"
"=""35037236490000""","Woodrow Childers",F-1,"Earlsboro Energies Corporation",OK,Creek,,,,2009-08-01,0,233,,"Woodrow Childers"
"=""35037236490000""","Woodrow Childers",F-1,"Earlsboro Energies Corporation",OK,Creek,,,,2009-07-01,0,325,,"Woodrow Childers"
"=""35037236490000""","Woodrow Childers",F-1,"Earlsboro Energies Corporation",OK,Creek,,,,2009-05-01,0,119,,"Woodrow Childers"
"=""35037236490000""","Woodrow Childers",F-1,"Earlsboro Energies Corporation",OK,Creek,,,,2009-04-01,0,114,,"Woodrow Childers"
"=""35037236490000""","Woodrow Childers",F-1,"Earlsboro Energies Corporation",OK,Creek,,,,2009-03-01,0,134,,"Woodrow Childers"
"=""35037238060000""","Iron Post",2,"Iron Post Oil & Gas Co Inc",OK,Creek,,,,2009-02-01,0,58,,"Iron Post"
"=""35037218530000""",Shamas,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-10-01,0,495,,Shamas
"=""35037218530000""",Shamas,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-06-01,0,458,,Shamas
"=""35037218530000""",Shamas,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-02-01,0,208,,Shamas
"=""35037224300000""",Whitmore,1,"Miller-mcgee Operating Inc",OK,Creek,,,,2009-07-01,0,210,,Whitmore
"=""35037224300000""",Whitmore,1,"Miller-mcgee Operating Inc",OK,Creek,,,,2009-03-01,0,183,,Whitmore
"=""35037222230000""",Wallace,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-11-01,0,177,,Wallace
"=""35037222230000""",Wallace,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-11-01,0,177,,Wallace
"=""35037222230000""",Wallace,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-10-01,0,198,,Wallace
"=""35037222230000""",Wallace,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-09-01,0,208,,Wallace
"=""35037222230000""",Wallace,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-07-01,0,151,,Wallace
"=""35037222230000""",Wallace,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-05-01,0,213,,Wallace
"=""35037222230000""",Wallace,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-04-01,0,136,,Wallace
"=""35037222230000""",Wallace,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-01-01,0,73,,Wallace
"=""35037223880000""","Hoppys Lil Brother",1,"Krumme Oil Company Llp",OK,Creek,,,,2009-11-01,0,532,,"Hoppys Lil Brother"
"=""35037223880000""","Hoppys Lil Brother",1,"Krumme Oil Company Llp",OK,Creek,,,,2009-06-01,0,564,,"Hoppys Lil Brother"
"=""35037223920000""",Cearly,1,"Frisco Energy Llc",OK,Creek,,,,2009-10-01,0,184,,Cearly
"=""35037209640000""",Sontag,1,"Little River Energy Company",OK,Creek,,,,2009-11-01,0,292,,Sontag
"=""35037209640000""",Sontag,1,"Little River Energy Company",OK,Creek,,,,2009-10-01,0,313,,Sontag
"=""35037209640000""",Sontag,1,"Little River Energy Company",OK,Creek,,,,2009-09-01,0,338,,Sontag
"=""35037209640000""",Sontag,1,"Little River Energy Company",OK,Creek,,,,2009-07-01,0,313,,Sontag
"=""35037209640000""",Sontag,1,"Little River Energy Company",OK,Creek,,,,2009-06-01,0,301,,Sontag
"=""35037209640000""",Sontag,1,"Little River Energy Company",OK,Creek,,,,2009-03-01,0,325,,Sontag
"=""35037209640000""",Sontag,1,"Little River Energy Company",OK,Creek,,,,2009-01-01,0,319,,Sontag
"=""35037209640000""",Sontag,1,"Little River Energy Company",OK,Creek,,,,2009-01-01,0,319,,Sontag
"=""35037197190000""",Dawson-baldridge,1-a,"J & S Production  Inc",OK,Creek,,,,2009-10-01,0,73,,Dawson-baldridge
"=""35037600130000""",Ford,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-12-01,0,260,,Ford
"=""35037600130000""",Ford,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-04-01,0,235,,Ford
"=""35037600130000""",Ford,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-01-01,0,298,,Ford
"=""35037034960000""",Sneed,1,"Tat Inc",OK,Creek,,,,2009-10-01,0,152,,Sneed
"=""35037034960000""",Sneed,1,"Tat Inc",OK,Creek,,,,2009-08-01,0,135,,Sneed
"=""35037034960000""",Sneed,1,"Tat Inc",OK,Creek,,,,2009-04-01,0,144,,Sneed
"=""35037037470000""","Owens C E",3,"Ventura Energy Services Llc",OK,Creek,,,,2009-11-01,0,241,,"Owens C E"
"=""35037037470000""","Owens C E",3,"Ventura Energy Services Llc",OK,Creek,,,,2009-09-01,0,156,,"Owens C E"
"=""35037037470000""","Owens C E",3,"Ventura Energy Services Llc",OK,Creek,,,,2009-07-01,0,141,,"Owens C E"
"=""35037037470000""","Owens C E",3,"Ventura Energy Services Llc",OK,Creek,,,,2009-06-01,0,5,,"Owens C E"
"=""35037037470000""","Owens C E",3,"Ventura Energy Services Llc",OK,Creek,,,,2009-01-01,0,881,,"Owens C E"
"=""35037022330000""","Carman                (2)",1-1,"Iron Post Oil & Gas Co Inc",OK,Creek,,,,2009-12-01,0,37,,"Carman                (2)"
"=""35037022330000""","Carman                (2)",1-1,"Iron Post Oil & Gas Co Inc",OK,Creek,,,,2009-06-01,0,89,,"Carman                (2)"
"=""35037022330000""","Carman                (2)",1-1,"Iron Post Oil & Gas Co Inc",OK,Creek,,,,2009-01-01,0,71,,"Carman                (2)"
"=""35037006630000""",Allen,1,"Centrex Operating Company",OK,Creek,,,,2009-06-01,0,351,,Allen
"=""35037011120000""",Franton,1-3w,"Egret Operating Company",OK,Creek,,,,2009-11-01,0,401,,Franton
"=""35037011120000""",Franton,1-3w,"Egret Operating Company",OK,Creek,,,,2009-06-01,0,355,,Franton
"=""35037011120000""",Franton,1-3w,"Egret Operating Company",OK,Creek,,,,2009-03-01,0,458,,Franton
"=""35037011120000""",Franton,1-3w,"Egret Operating Company",OK,Creek,,,,2009-02-01,0,662,,Franton
"=""35037017640000""","Hoppy Toad (leverett No 2)",1,"Krumme Oil Company Llp",OK,Creek,,,,2009-04-01,0,285,,"Hoppy Toad (leverett No 2)"
"=""35037042170000""",Crain,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-12-01,0,420,,Crain
"=""35037042170000""",Crain,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-01-01,0,242,,Crain
"=""35037081660000""",Cochran,1,"Petroscout Operating Llc",OK,Creek,,,,2009-09-01,0,0,,Cochran
"=""35081215890000""",Bond,13-1,"Palm Operating Llc",OK,Creek,,,,2009-10-01,0,155,,Bond
"=""35081215890000""",Bond,13-1,"Palm Operating Llc",OK,Creek,,,,2009-09-01,0,151,,Bond
"=""35081215890000""",Bond,13-1,"Palm Operating Llc",OK,Creek,,,,2009-06-01,0,153,,Bond
"=""35081215890000""",Bond,13-1,"Palm Operating Llc",OK,Creek,,,,2009-04-01,0,161,,Bond
"=""35037231500000""",Anthis,1-e,"James Johnny",OK,Creek,,,,2009-12-01,0,696,,Anthis
"=""35037272940000""",Warrick,1,"James Johnny",OK,Creek,,,,2009-05-01,0,531,,Warrick
"=""35037272940000""",Warrick,1,"James Johnny",OK,Creek,,,,2009-04-01,0,617,,Warrick
"=""35037272940000""",Warrick,1,"James Johnny",OK,Creek,,,,2009-01-01,0,633,,Warrick
"=""35037220000000""",Inman,1,"Inman Vineta Mame",OK,Creek,,,,2009-11-01,0,168,,Inman
"=""35037220000000""",Inman,1,"Inman Vineta Mame",OK,Creek,,,,2009-01-01,0,167,,Inman
"=""35037220000000""",Inman,1,"Inman Vineta Mame",OK,Creek,,,,2009-09-01,0,169,,Inman
"=""35037220000000""",Inman,1,"Inman Vineta Mame",OK,Creek,,,,2009-06-01,0,0,,Inman
"=""35037272940000""",Warrick,1,"James Johnny",OK,Creek,,,,2009-12-01,0,52,,Warrick
"=""35037272940000""",Warrick,1,"James Johnny",OK,Creek,,,,2009-11-01,0,127,,Warrick
"=""35037272940000""",Warrick,1,"James Johnny",OK,Creek,,,,2009-10-01,0,286,,Warrick
"=""35037272940000""",Warrick,1,"James Johnny",OK,Creek,,,,2009-09-01,0,610,,Warrick
"=""35037272940000""",Warrick,1,"James Johnny",OK,Creek,,,,2009-07-01,0,913,,Warrick
"=""35037279360000""",Tanner,1,"James Johnny",OK,Creek,,,,2009-05-01,0,0,,Tanner
"=""35037231500000""",Anthis,1-e,"James Johnny",OK,Creek,,,,2009-11-01,0,609,,Anthis
"=""35037231500000""",Anthis,1-e,"James Johnny",OK,Creek,,,,2009-10-01,0,743,,Anthis
"=""35037231500000""",Anthis,1-e,"James Johnny",OK,Creek,,,,2009-04-01,0,754,,Anthis
"=""35037231500000""",Anthis,1-e,"James Johnny",OK,Creek,,,,2009-03-01,0,727,,Anthis
"=""35037231500000""",Anthis,1-e,"James Johnny",OK,Creek,,,,2009-02-01,0,548,,Anthis
"=""35037231500000""",Anthis,1-e,"James Johnny",OK,Creek,,,,2009-01-01,0,773,,Anthis
"=""35037256640000""",Koski,1,"Mark Consulting Inc",OK,Creek,,,,2009-12-01,0,164,,Koski
"=""35037256640000""",Koski,1,"Mark Consulting Inc",OK,Creek,,,,2009-04-01,0,187,,Koski
"=""35037256640000""",Koski,1,"Mark Consulting Inc",OK,Creek,,,,2009-01-01,0,156,,Koski
"=""35037255490000""",Woodford,30-1,"Tcina Inc",OK,Creek,,,,2009-12-01,0,265,,Woodford
"=""35037255490000""",Woodford,30-1,"Tcina Inc",OK,Creek,,,,2009-08-01,0,355,,Woodford
"=""35037255550000""","Sarty Fry",1-b,"Redland Resources Llc",OK,Creek,,,,2009-03-01,0,174,,"Sarty Fry"
"=""35037255550000""","Sarty Fry",1-b,"Redland Resources Llc",OK,Creek,,,,2009-01-01,0,168,,"Sarty Fry"
"=""35037256110000""",Wallace,3,"Krumme Oil Company Llp",OK,Creek,,,,2009-10-01,0,4,,Wallace
"=""35037256110000""",Wallace,3,"Krumme Oil Company Llp",OK,Creek,,,,2009-02-01,0,54,,Wallace
"=""35037264310000""",Allensworth,12-1,"Redland Resources Llc",OK,Creek,,,,2009-09-01,0,403,,Allensworth
"=""35037264310000""",Allensworth,12-1,"Redland Resources Llc",OK,Creek,,,,2009-08-01,0,417,,Allensworth
"=""35037264310000""",Allensworth,12-1,"Redland Resources Llc",OK,Creek,,,,2009-01-01,0,449,,Allensworth
"=""35037265620000""",Travis,1-a,"Marjo Operating Mid-continent Llc",OK,Creek,,,,2009-08-01,0,108,,Travis
"=""35037263040000""","Jo Ella",1,"Denham Operating Company",OK,Creek,,,,2009-01-01,0,208,,"Jo Ella"
"=""35037263900000""",Provence,1,"Vann Mary L",OK,Creek,,,,2009-12-01,0,284,,Provence
"=""35037263940000""","Curley #1",1,"Burl Oil",OK,Creek,,,,2009-02-01,0,43,,"Curley #1"
"=""35037263940000""","Curley #1",1,"Burl Oil",OK,Creek,,,,2009-01-01,0,53,,"Curley #1"
"=""35037231520000""",Guinn,1,"B & D Oil & Gas Llc",OK,Creek,,,,2009-06-01,0,314,,Guinn
"=""35037236470000""","Woodrow Childers ""e""",1,"Enervest Operating Llc",OK,Creek,,,,2009-11-01,0,78,,"Woodrow Childers ""e"""
"=""35037236470000""","Woodrow Childers ""e""",1,"Enervest Operating Llc",OK,Creek,,,,2009-03-01,0,461,,"Woodrow Childers ""e"""
"=""35037235280000""",Hendricks,1,"Dixon Clint A",OK,Creek,,,,2009-09-01,0,328,,Hendricks
"=""35037235280000""",Hendricks,1,"Dixon Clint A",OK,Creek,,,,2009-07-01,0,268,,Hendricks
"=""35037235400000""","Woodrow Childers",D-1,"Earlsboro Energies Corporation",OK,Creek,,,,2009-12-01,0,100,,"Woodrow Childers"
"=""35037232930000""","Woodrow Childers",C-1,"Earlsboro Energies Corporation",OK,Creek,,,,2009-05-01,0,116,,"Woodrow Childers"
"=""35037232930000""","Woodrow Childers",C-1,"Earlsboro Energies Corporation",OK,Creek,,,,2009-02-01,0,233,,"Woodrow Childers"
"=""35037238060000""","Iron Post",2,"Iron Post Oil & Gas Co Inc",OK,Creek,,,,2009-12-01,0,36,,"Iron Post"
"=""35037238060000""","Iron Post",2,"Iron Post Oil & Gas Co Inc",OK,Creek,,,,2009-08-01,0,50,,"Iron Post"
"=""35037238060000""","Iron Post",2,"Iron Post Oil & Gas Co Inc",OK,Creek,,,,2009-07-01,0,64,,"Iron Post"
"=""35037238990000""","Rence (phillips)",2,"Xanadu Exploration Company",OK,Creek,,,,2009-01-01,0,532,,"Rence (phillips)"
"=""35037244910000""",Harrison,5,"Inland Oil Corporation",OK,Creek,,,,2009-09-01,0,209,,Harrison
"=""35037245440000""",Phillip-evans,3,"Hott Monty L Production Corp",OK,Creek,,,,2009-09-01,0,610,,Phillip-evans
"=""35037245440000""",Phillip-evans,3,"Hott Monty L Production Corp",OK,Creek,,,,2009-06-01,0,605,,Phillip-evans
"=""35037245440000""",Phillip-evans,3,"Hott Monty L Production Corp",OK,Creek,,,,2009-05-01,0,565,,Phillip-evans
"=""35037261660000""",Abide,2,"Kiska Oil Company",OK,Creek,,,,2009-09-01,0,17,,Abide
"=""35037261660000""",Abide,2,"Kiska Oil Company",OK,Creek,,,,2009-06-01,0,24,,Abide
"=""35037258540000""",Greer,1-10,"D & J Tank Trucks Inc",OK,Creek,,,,2009-09-01,0,158,,Greer
"=""35037258540000""",Greer,1-10,"D & J Tank Trucks Inc",OK,Creek,,,,2009-04-01,0,35,,Greer
"=""35037258690000""",Watson,1,"Selco Oil And Gas Inc",OK,Creek,,,,2009-08-01,0,329,,Watson
"=""35037258690000""",Watson,1,"Selco Oil And Gas Inc",OK,Creek,,,,2009-05-01,0,417,,Watson
"=""35037258690000""",Watson,1,"Selco Oil And Gas Inc",OK,Creek,,,,2009-04-01,0,346,,Watson
"=""35037258690000""",Watson,1,"Selco Oil And Gas Inc",OK,Creek,,,,2009-02-01,0,400,,Watson
"=""35037257630000""",Mcgill,1,"Veenker Resources Inc",OK,Creek,,,,2009-11-01,0,1022,,Mcgill
"=""35037257630000""",Mcgill,1,"Veenker Resources Inc",OK,Creek,,,,2009-07-01,0,1033,,Mcgill
"=""35037257630000""",Mcgill,1,"Veenker Resources Inc",OK,Creek,,,,2009-04-01,0,1049,,Mcgill
"=""35037257630000""",Mcgill,1,"Veenker Resources Inc",OK,Creek,,,,2009-02-01,0,971,,Mcgill
"=""35037260710000""",Foster,13-1,"Redland Resources Llc",OK,Creek,,,,2009-04-01,0,219,,Foster
"=""35037260910000""","Arrowhead #2",2,"Otc/occ Not Assigned",OK,Creek,,,,2009-02-01,0,136,,"Arrowhead #2"
"=""35037256630000""",Posey,1,"Dixon Clint A",OK,Creek,,,,2009-07-01,0,892,,Posey
"=""35037256630000""",Posey,1,"Dixon Clint A",OK,Creek,,,,2009-03-01,0,864,,Posey
"=""35037218530000""",Shamas,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-11-01,0,462,,Shamas
"=""35037218530000""",Shamas,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-08-01,0,454,,Shamas
"=""35037218530000""",Shamas,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-07-01,0,463,,Shamas
"=""35037218530000""",Shamas,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-05-01,0,463,,Shamas
"=""35037218530000""",Shamas,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-03-01,0,249,,Shamas
"=""35037217210000""",Coleman,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-07-01,0,238,,Coleman
"=""35037220160000""",Adams,1,"P & H Oil & Gas Inc",OK,Creek,,,,2009-12-01,0,983,,Adams
"=""35037220160000""",Adams,1,"P & H Oil & Gas Inc",OK,Creek,,,,2009-02-01,0,969,,Adams
"=""35037220030000""",Calder,1,"Egret Operating Company",OK,Creek,,,,2009-06-01,0,218,,Calder
"=""35037222230000""",Wallace,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-12-01,0,179,,Wallace
"=""35037222230000""",Wallace,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-12-01,0,179,,Wallace
"=""35037222230000""",Wallace,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-08-01,0,180,,Wallace
"=""35037222230000""",Wallace,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-07-01,0,151,,Wallace
"=""35037222230000""",Wallace,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-03-01,0,119,,Wallace
"=""35037222230000""",Wallace,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-02-01,0,93,,Wallace
"=""35037222230000""",Wallace,1,"Krumme Oil Company Llp",OK,Creek,,,,2009-02-01,0,93,,Wallace
"=""35037268900000""","Henderson ""q""",1,"Bd Operating Llc",OK,Creek,,,,2009-12-01,0,370,,"Henderson ""q"""
"=""35037268900000""","Henderson ""q""",1,"Bd Operating Llc",OK,Creek,,,,2009-08-01,0,345,,"Henderson ""q"""
"=""35037269190000""",Naifeh,85-1,"Dyer Dale E Dba The Loving Company",OK,Creek,,,,2009-10-01,0,144,,Naifeh
"=""35037269190000""",Naifeh,85-1,"Dyer Dale E Dba The Loving Company",OK,Creek,,,,2009-09-01,0,175,,Naifeh
"=""35037269190000""",Naifeh,85-1,"Dyer Dale E Dba The Loving Company",OK,Creek,,,,2009-07-01,0,121,,Naifeh
"=""35037268450000""",English,3,"Selco Oil And Gas Inc",OK,Creek,,,,2009-10-01,0,209,,English
"=""35037268450000""",English,3,"Selco Oil And Gas Inc",OK,Creek,,,,2009-06-01,0,233,,English
"=""35037268010000""","A O C",1,"Reserve Management Inc",OK,Creek,,,,2009-08-01,0,143,,"A O C"
"=""35037268010000""","A O C",1,"Reserve Management Inc",OK,Creek,,,,2009-07-01,0,80,,"A O C"
"=""35037268010000""","A O C",1,"Reserve Management Inc",OK,Creek,,,,2009-04-01,0,128,,"A O C"
"=""35037268010000""","A O C",1,"Reserve Management Inc",OK,Creek,,,,2009-01-01,0,148,,"A O C"
"=""35037248460000""","Iron Post-side Door",1,"Iron Post Oil & Gas Co Inc",OK,Creek,,,,2009-12-01,0,36,,"Iron Post-side Door"
"=""35037248460000""","Iron Post-side Door",1,"Iron Post Oil & Gas Co Inc",OK,Creek,,,,2009-01-01,0,72,,"Iron Post-side Door"
"=""35037251830000""",Elias-shoppa,10,"Redland Resources Llc",OK,Creek,,,,2009-01-01,0,160,,Elias-shoppa
"=""35037252040000""",Brightwell,1-11,"Baja Oil & Gas Company",OK,Creek,,,,2009-10-01,0,0,,Brightwell
"=""35037252040000""",Brightwell,1-11,"Baja Oil & Gas Company",OK,Creek,,,,2009-07-01,0,0,,Brightwell
"=""35037252040000""",Brightwell,1-11,"Baja Oil & Gas Company",OK,Creek,,,,2009-06-01,0,0,,Brightwell
"=""35037252040000""",Brightwell,1-11,"Baja Oil & Gas Company",OK,Creek,,,,2009-03-01,0,0,,Brightwell
"=""35037252440000""",Vickery,1-a,"3 Bc Co Inc",OK,Creek,,,,2009-07-01,0,1089,,Vickery
"=""35037252440000""",Vickery,1-a,"3 Bc Co Inc",OK,Creek,,,,2009-02-01,0,942,,Vickery
"=""35037011120000""",Franton,1-3w,"Egret Operating Company",OK,Creek,,,,2009-12-01,0,435,,Franton
"=""35037011120000""",Franton,1-3w,"Egret Operating Company",OK,Creek,,,,2009-10-01,0,377,,Franton
"=""35037006630000""",Allen,1,"Centrex Operating Company",OK,Creek,,,,2009-12-01,0,335,,Allen
"=""35037006630000""",Allen,1,"Centrex Operating Company",OK,Creek,,,,2009-10-01,0,353,,Allen
"=""35037006630000""",Allen,1,"Centrex Operating Company",OK,Creek,,,,2009-01-01,0,333,,Allen
"=""35037017640000""","Hoppy Toad (leverett No 2)",1,"Krumme Oil Company Llp",OK,Creek,,,,2009-12-01,0,392,,"Hoppy Toad (leverett No 2)"
"=""35037017640000""","Hoppy Toad (leverett No 2)",1,"Krumme Oil Company Llp",OK,Creek,,,,2009-09-01,0,386,,"Hoppy Toad (leverett No 2)"
